0
0
0
0
0
0
0
0
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
8
5
0
3
3
0
3
1
0
3
0
3
1
0
1
2
0
1
4
8
6
6
0
0
3
6
2
2
10
3
0
12
9
7
11
7
3
16
18
41
46
40
64
72
12
78
67
98
92
118
141
85
87
156
183
199
198
174
100
159
127
151
206
186
109
101
123
123
134
170
119
82
41
113
47
59
165
154
93
87
57
37
23
39
36
22
15
27
10
30
9
14
5
10
5
5
11
3
2
14
8
10
11
15
21
14
5
13
34
12
28
20
26
14
13
12
18
22
25
24
47
48
27
16
41
35
39
34
29
31
55
48
54
57
60
58
54
67
107
124
131
111
102
106
75
224
243
206
206
118
143
165
286
293
290
188
168
237
238
366
260
295
239
131
266
250
367
462
472
292
258
309
263
360
461
429
331
197
188
222
206
389
385
260
161
207
186
339
258
256
212
95
182
236
250
226
247
148
100
170
141
211
136
181
116
76
170
149
276
187
226
146
80
191
163
171
220
218
162
97
88
59
193
195
269
144
78
211
194
234
196
205
107
65
176
140
248
203
248
146
78
166
177
284
183
235
132
78
139
145
185
186
201
124
102
158
171
220
203
215
116
87
209
122
269
242
294
189
156
293
316
392
374
352
255
180
298
486
531
522
539
390
315
188
402
482
570
561
419
312
370
501
532
459
584
328
301
354
574
601
596
621
481
305
457
681
822
664
736
556
397
570
758
895
890
954
708
491
869
961
1353
793
829
826
905
1315
1640
2520
2459
2332
1510
1252
1025
1480
1552
2044
1839
1595
1217
1253
1286
1485
1184
1079
986
619
1026
976
1065
871
770
634
393
556
676
734
577
639
429
276
412
491
434
307
369
371
266
350
378
445
353
327
272
178
275
213
340
270
337
329
121
232
316
279
301
293
237
116
290
340
335
304
330
239
175
300
409
323
303
342
256
187
337
420
394
376
430
313
234
364
414
475
440
446
355
249
399
555
545
537
570
421
306
510
591
729
667
759
543
405
711
843
861
759
876
635
425
828
925
1027
698
1050
879
708
609
621
591
907
1121
1032
573
925
